"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Geneid"
3736.19612247039,0.271035848663163,0.083579818984925,3.24283842624795,0.0011834530407527,0.00746172339178379,"ENSG00000184007.23"
988.607361293524,0.442598313584741,0.136485224743897,3.24282950345167,0.00118349010256963,0.00746172339178379,"ENSG00000033627.20"
565.152279833766,-0.354955370257035,0.109471180929434,-3.24245492962976,0.00118504690397556,0.00746877564258563,"ENSG00000073331.20"
793.535607694205,0.43878150875859,0.135352668574823,3.24176474227423,0.00118792041269225,0.00748135242908403,"ENSG00000168758.13"
9.68354831647064,-3.03579685852754,0.936463860539995,-3.24176616573009,0.00118791447969267,0.00748135242908403,"ENSG00000130487.10"
952.317510089566,-0.314773742360917,0.0971482390687133,-3.2401384253427,0.00119471685507569,0.00752137593062428,"ENSG00000070366.16"
9048.64740672121,-0.364439278481246,0.112552666298757,-3.23794442606883,0.00120394259303373,0.007576657928538,"ENSG00000038427.17"
449.211104997343,0.372909477960328,0.115219474136138,3.23651431979037,0.00120999155384039,0.00761191438189292,"ENSG00000184083.13"
313.091039090423,0.458278410431179,0.141639466487894,3.2355276519652,0.00121418124303737,0.00763545267300476,"ENSG00000132612.19"
33.0799668903879,-1.16728833200817,0.361061143876332,-3.23293810980663,0.00122524103839517,0.00770216074375891,"ENSG00000005471.21"
2527.96103983924,0.277267908708639,0.0857695926141046,3.23270637364603,0.00122623529329269,0.00770556853550662,"ENSG00000156599.14"
71.3491340770694,-0.756723459632699,0.234164645844825,-3.23158714631141,0.00123104779304341,0.00773295852895165,"ENSG00000138587.8"
526.651136797415,0.351245012559102,0.108708988196787,3.23105769251822,0.00123333043235158,0.00774444260432412,"ENSG00000173545.7"
591.302384122735,0.424097765000452,0.131270689012847,3.23071180771319,0.00123482375909716,0.00774525819011182,"ENSG00000137942.20"
538.85747151591,-0.371789255860634,0.115075540906828,-3.23082779303778,0.00123432281683412,0.00774525819011182,"ENSG00000138002.18"
135.098200259592,0.585355989810606,0.18118397996304,3.23072707603627,0.00123475780426376,0.00774525819011182,"ENSG00000128944.15"
7.64282631261451,3.13898935592654,0.972135074098721,3.22896420421487,0.00124239444577752,0.00778987716885228,"ENSG00000269289.7"
14.9343830655564,-1.69184278536001,0.524035848022288,-3.2284867375868,0.00124447029206989,0.00780002306636816,"ENSG00000160097.22"
3274.6699436967,0.314285173119046,0.097353041753052,3.22830357901163,0.00124526744663931,0.00780214993589234,"ENSG00000170145.7"
1796.0520916206,0.276058721581697,0.0855769382880949,3.22585415070991,0.0012559734209324,0.00786633555293275,"ENSG00000130309.14"
1033.98934480201,0.308292625192215,0.0955778902234238,3.22556424369221,0.00125724615705568,0.00786968114689834,"ENSG00000213699.11"
12.1288864959344,-1.96741247110176,0.609951627619911,-3.22552212669518,0.00125743115614389,0.00786968114689834,"ENSG00000262097.4"
5482.5052789586,0.242259356475871,0.0751208618443521,3.22492781003796,0.00126004437570046,0.00788314106119206,"ENSG00000197965.14"
3052.96429295671,0.362435232883904,0.112535386084885,3.22063348687958,0.00127907610480698,0.00799927155160389,"ENSG00000019144.22"
31.2637117595766,-1.39195919995629,0.432356286853583,-3.21947255603959,0.00128426653121603,0.00802878584922359,"ENSG00000168062.11"
2655.10385915329,0.27177651796942,0.0844272002700737,3.21906349020263,0.0012861000583803,0.00803730003480639,"ENSG00000169871.15"
94.071908433829,-0.664953859346848,0.20662362700362,-3.21818888279993,0.00129002835846741,0.0080588941660563,"ENSG00000243004.8"
2204.97354207549,-0.330519105971666,0.10273639586053,-3.21715691117259,0.00129467770221077,0.00808497522941587,"ENSG00000120889.15"
1957.37588910802,-0.30988286368808,0.0963922066034923,-3.21481242734465,0.0013052978468073,0.00814576456293771,"ENSG00000106723.19"
652.630444181455,0.40706571576395,0.126622526535879,3.21479697886622,0.00130536809185441,0.00814576456293771,"ENSG00000078747.19"
1049.33951408236,0.307002660694513,0.0955230138692479,3.21391304837532,0.00130939318601169,0.00816789116984307,"ENSG00000144744.20"
114.231880839916,-0.713489493476843,0.222045285193128,-3.21326117263094,0.00131236892295917,0.00818345817236379,"ENSG00000186854.13"
1161.27807617713,0.285240963958518,0.0887853371311875,3.21270350685329,0.00131491955408425,0.00819636395051343,"ENSG00000110931.21"
124.667404293729,0.682609828299516,0.212499224436846,3.21229326887442,0.00131679880489832,0.00820507686766989,"ENSG00000166446.17"
82.8273844209793,-0.75435625904012,0.234881413343387,-3.21164730875185,0.00131976289472636,0.00821482907784119,"ENSG00000112561.21"
766.773788214882,0.361704353108845,0.11262304769287,3.21163705403564,0.00131980999971419,0.00821482907784119,"ENSG00000134905.19"
6.18021161290617,-4.27306628883451,1.33045343974708,-3.21173681180968,0.00131935182873081,0.00821482907784119,"ENSG00000079101.19"
648.063482099487,0.477191504665954,0.14865710153263,3.21001485799326,0.00132728111358184,0.00825831498271692,"ENSG00000135899.22"
1521.49771067202,-0.389303641993259,0.121287351023095,-3.20976292011793,0.00132844492213501,0.00826253954854923,"ENSG00000031823.16"
185.419268821737,0.560817768854391,0.174734267675523,3.20954656642289,0.001329445103577,0.00826574369031712,"ENSG00000009780.18"
647.864295141833,-0.551907268795989,0.171996962663371,-3.20881985501203,0.00133280970615593,0.00828364077764748,"ENSG00000138756.21"
300.04064326055,-0.411557253036841,0.128286887841564,-3.20810068714988,0.00133614711592774,0.00830135586935494,"ENSG00000115239.26"
3786.49538326482,0.280334801956174,0.0873901716208135,3.20785274541568,0.00133729951410308,0.00830548772570872,"ENSG00000225733.8"
672.217066363837,-0.333126854444203,0.103865473011178,-3.20729155499394,0.00133991123538899,0.00831867660236763,"ENSG00000079150.20"
911.733897156611,-0.331300776910306,0.103312315048522,-3.20678882042966,0.00134225490447758,0.00833019230958009,"ENSG00000147044.25"
7325.92580729006,0.244518311744917,0.0762746982697134,3.20575914807661,0.00134706688405037,0.00835701268219379,"ENSG00000122566.25"
1324.57447169309,-0.282531450271536,0.088151606819692,-3.20506296441577,0.00135032937931418,0.00837115797827293,"ENSG00000004487.20"
16.1536183888164,2.09402592685543,0.653339020631321,3.20511382410924,0.00135009079116204,0.00837115797827293,"ENSG00000300524.1"
35.7688325603105,-1.41121309046573,0.440330005967779,-3.20489876079213,0.00135109994125131,0.00837288916320176,"ENSG00000260420.4"
155.292854785399,-0.558023381591312,0.174131161525257,-3.20461528369448,0.00135243117511362,0.00837809236142724,"ENSG00000206530.12"
2287.8648322107,0.274861422964791,0.0858287536464069,3.20243987343859,0.00136268743817748,0.00843537117926976,"ENSG00000055211.16"
1034.6464633402,0.314690366029192,0.0982688951486955,3.20233951499117,0.00136316231825542,0.00843537117926976,"ENSG00000162298.21"
86.8271031776458,-0.681915461155905,0.212931138367963,-3.20251639277623,0.00136232546347724,0.00843537117926976,"ENSG00000215241.5"
2273.2804402029,0.441478159314385,0.137872511659223,3.20207526505051,0.0013644134368041,0.00844004856261907,"ENSG00000163683.14"
708.744777227816,-0.422785130608272,0.132106142195399,-3.20034423519027,0.00137263540545089,0.00848762677704297,"ENSG00000162636.18"
1979.5517449254,0.267865874879881,0.0837043719593883,3.2001419831433,0.00137359902893349,0.00848762677704297,"ENSG00000107819.17"
182.235639858025,-0.484992471103022,0.151550976122147,-3.20019364779365,0.00137335281502474,0.00848762677704297,"ENSG00000184517.14"
679.209591837553,-0.325184722619422,0.101626651230332,-3.19979767789854,0.00137524089565311,0.00849469204194282,"ENSG00000106443.19"
649.753169145785,0.332047655115433,0.103778984321073,3.19956547356582,0.00137634921559581,0.00849537969293146,"ENSG00000144233.13"
574.350953333875,-0.359987808426368,0.112509893467431,-3.19961025054723,0.00137613542930326,0.00849537969293146,"ENSG00000142459.11"
986.609027576495,0.356954280558692,0.111598921010651,3.19854598347437,0.0013812250348433,0.00852238850246179,"ENSG00000091483.10"
621.437374230615,-0.363221400887598,0.113608246975611,-3.19713938518542,0.00138797839376077,0.00856095830129244,"ENSG00000196182.13"
8053.07842448128,0.267960179047848,0.0838219338527433,3.19677877533338,0.00138971465076383,0.00856856623672836,"ENSG00000108946.18"
457.85841607105,-0.386016046486359,0.120761319188322,-3.19652061670827,0.00139095885760982,0.0085731359317854,"ENSG00000159082.20"
382.432512402729,-0.378459287281829,0.118416293714298,-3.19600686198587,0.0013934379778634,0.00858531092507163,"ENSG00000148153.16"
556.19442733938,-0.383287015578132,0.119954369004138,-3.19527349241368,0.00139698390815383,0.00860404761935581,"ENSG00000166508.21"
4684.09357371569,0.241005291151744,0.0754337031837368,3.19492853963059,0.0013986546721236,0.00860811589827749,"ENSG00000143641.12"
45.0959195108931,1.12688400923842,0.352704289548329,3.19498243324883,0.00139839351931278,0.00860811589827749,"ENSG00000149596.9"
291.85630029536,-0.40815182296467,0.127840340490991,-3.19266845971389,0.00140964693477797,0.00866987554708121,"ENSG00000088179.11"
50.5491250507774,-0.942283241041422,0.295140845082305,-3.19265617328788,0.00140970690886997,0.00866987554708121,"ENSG00000267121.8"
156.436544633852,0.538962084414489,0.16886751052799,3.19162687203324,0.00141473962970901,0.00869768858928607,"ENSG00000111199.14"
1067.32775420081,0.318133662755543,0.0996895864405772,3.1912426775406,0.00141662237252556,0.00870447434272245,"ENSG00000134371.17"
76.2357663463129,-1.03725299475338,0.325036098908877,-3.19119321895432,0.00141686491178923,0.00870447434272245,"ENSG00000183775.12"
331.96436495072,0.452480694636338,0.141831155644412,3.19027714736219,0.001421364149491,0.00872896858941463,"ENSG00000109519.16"
10.1423986447358,-2.72480033772224,0.854433636824455,-3.18901342396712,0.00142759248081312,0.00876012187920724,"ENSG00000165269.15"
1429.77156592822,-0.33537287182833,0.105167667208212,-3.1889351616439,0.00142797902713518,0.00876012187920724,"ENSG00000110811.22"
81.9632046154476,0.918295334871262,0.287953500370882,3.18904036133787,0.00142745945645768,0.00876012187920724,"ENSG00000185442.15"
7.89143184214814,3.41558502423529,1.07130696796768,3.18824121037391,0.00143141075286611,0.00877801441178276,"ENSG00000162267.16"
608.001880789793,0.442773616084122,0.138890680126623,3.18792892136792,0.00143295756256542,0.0087843391299424,"ENSG00000067955.17"
60.8474468491821,-1.05886570130415,0.332193078305977,-3.18750079533219,0.00143508063295202,0.00879419063170384,"ENSG00000173114.15"
753.324961434919,0.320006825546269,0.100399236468904,3.18734321894354,0.0014358627815598,0.00879582082075559,"ENSG00000198954.11"
129.390375773102,0.704235048223311,0.220961666802581,3.18713674826011,0.00143688821740859,0.0087989396338761,"ENSG00000146233.10"
283.848057546494,-0.434721258697163,0.13640787391031,-3.18692203195688,0.00143795532108641,0.00880231127225378,"ENSG00000145014.20"
670.540637213773,-0.570570802611739,0.179064080064975,-3.18640568451641,0.00144052447171481,0.00881170784169553,"ENSG00000249992.2"
266.575785052131,-0.428717577715611,0.134545401888268,-3.18641567603801,0.00144047471754337,0.00881170784169553,"ENSG00000156170.16"
1565.91393093872,-0.301581996951865,0.0946539409781632,-3.18615362271541,0.00144178017268115,0.00881622450765416,"ENSG00000132002.11"
111.739238498701,0.735759198279704,0.230992692553365,3.1852055151473,0.00144651241804275,0.00884198874759131,"ENSG00000148426.14"
1217.47193334168,0.284760939724415,0.0894082166757127,3.18495268457545,0.00144777677520825,0.00884337340612869,"ENSG00000182952.7"
682.285271591173,0.324794171829837,0.101975629170841,3.18501758185483,0.00144745213923213,0.00884337340612869,"ENSG00000133028.14"
885.878664327286,0.435721357585654,0.136821568204129,3.18459555247595,0.00144956445995106,0.00885112057559509,"ENSG00000172216.7"
37.2512709155427,-1.02286486003724,0.321287952833745,-3.18363900985274,0.00145436262188997,0.00887405936349765,"ENSG00000235169.13"
3549.57824619146,0.295436241725871,0.0927961521446683,3.18371220032151,0.00145399497095064,0.00887405936349765,"ENSG00000011105.16"
10269.3464897574,-0.297144580935545,0.0933580305760945,-3.18284971418016,0.00145833286585266,0.00889509974941339,"ENSG00000058262.13"
2130.74328208569,0.327477329369927,0.102916969132515,3.18195660181432,0.00146283736371824,0.00891938259480723,"ENSG00000163320.14"
398.417472328734,0.429369336406263,0.135003105245479,3.18044044709588,0.00147051360578275,0.00896298028245698,"ENSG00000104343.23"
2141.42845906318,-0.32605943429398,0.10259712224524,-3.17805633489987,0.00148265939724006,0.00903377956659462,"ENSG00000139263.14"
466.448145120604,-0.445588975067102,0.140238324603555,-3.17736949815076,0.00148617557934463,0.0090519671991391,"ENSG00000134802.20"
815.777470542602,0.357383723701013,0.112523703877744,3.17607500806502,0.00149282346784723,0.00908920955307341,"ENSG00000142733.20"
42.0985407707583,0.975906008663955,0.307403989062874,3.17466930614342,0.00150007350992351,0.00913009027004162,"ENSG00000051180.19"
18.7537344576834,-1.47572961088945,0.464872053899065,-3.17448553534662,0.00150102371929423,0.00913261200435999,"ENSG00000287260.3"
6.01456084210425,2.88720538993605,0.909999376595708,3.1727553492806,0.0015099970835064,0.00918392944222558,"ENSG00000287255.4"
1136.43327302509,-0.41518179802409,0.130917308201777,-3.17132855637536,0.00151743409302584,0.00922586935902475,"ENSG00000188070.11"
58.8130603848861,-0.917179930231998,0.289257070215614,-3.17081248713584,0.00152013234882097,0.00923897841961732,"ENSG00000188227.16"
41511.5120820095,-0.406242883913866,0.128154778102682,-3.1699394273725,0.00152470718591661,0.00926347945183278,"ENSG00000026025.18"
67.9506970854142,0.951526654262406,0.300220822769961,3.16942257863139,0.00152742144814937,0.00927666297910248,"ENSG00000181800.7"
2416.90183393279,-0.326624384718195,0.103068708600414,-3.16899657668634,0.00152966196808771,0.00928511431931056,"ENSG00000116191.21"
301.122839654872,-0.413966832492053,0.130632140515712,-3.16895084821994,0.00152990265277691,0.00928511431931056,"ENSG00000111203.15"
1387.58074334511,-0.330444393016734,0.104283424914237,-3.16871442694264,0.00153114757594158,0.00928936169070717,"ENSG00000149260.20"
4526.64355419524,-0.404186026445192,0.127579650073198,-3.16810734481003,0.00153434856264233,0.00930546911193973,"ENSG00000063660.11"
127.45981388651,-0.638471643798384,0.201651784537719,-3.16620874574486,0.00154439920472146,0.00936309187010431,"ENSG00000117724.16"
1003.26033972196,-0.308805039222843,0.0975517265189542,-3.16555175640938,0.00154789121546213,0.00938092535345149,"ENSG00000004975.14"
98.8579952112135,0.759435564102386,0.239978068567243,3.16460403501242,0.00155294132793991,0.0094081856063818,"ENSG00000272622.3"
1457.94665985195,0.285560889655529,0.0902908286531337,3.16267880044113,0.00156324705352843,0.00946725525452434,"ENSG00000146433.13"
651.15401495475,-0.328159542126591,0.103773940409454,-3.16225384553959,0.00156553029274181,0.00947771483087245,"ENSG00000163755.11"
8.48103455771479,-2.38353092326973,0.754514044294173,-3.15902790848574,0.00158296330935967,0.00957985110728251,"ENSG00000108602.20"
51.776791425101,-1.02707487630973,0.325152906948785,-3.15874425342753,0.00158450470298295,0.00958237372187208,"ENSG00000113368.14"
1760.49789586587,0.301767912805997,0.0955313171974596,3.15883755881073,0.00158399752512879,0.00958237372187208,"ENSG00000169057.27"
197.789880448859,0.4751345205228,0.150466843381275,3.15773568346108,0.0015899965130862,0.00961217473430827,"ENSG00000105607.16"
7184.6041191677,0.32723785823155,0.103636868529331,3.15754289834545,0.00159104824883522,0.00961512207682619,"ENSG00000183255.14"
8749.92254914077,-0.238543585353904,0.075558051485019,-3.15709021958038,0.00159352034772619,0.00962664791419698,"ENSG00000109472.16"
39.8845151104008,-1.00051343292451,0.317021870097958,-3.15597606125836,0.00159961988498075,0.00966007160873211,"ENSG00000181350.14"
21.5615351514641,1.73092137994582,0.548479783270637,3.1558526544482,0.00160029680458477,0.00966073614726661,"ENSG00000116690.15"
383.789700253265,-0.398500432144819,0.126295176481475,-3.15530999082352,0.00160327659112644,0.00967529733214475,"ENSG00000103876.16"
1144.21494643198,0.357982995757519,0.113480126335071,3.15458756805142,0.00160725136741167,0.00969585054988662,"ENSG00000075539.17"
187.976256986025,-0.509545671055871,0.161545366095935,-3.15419552643357,0.00160941217857577,0.00970545022904753,"ENSG00000162618.17"
101.811133779105,0.621492587930231,0.197143051181489,3.1524955315726,0.001618812991988,0.00975868801183567,"ENSG00000280071.5"
962.111684789665,0.323196103312011,0.102531346755528,3.15216871268285,0.00162062605184471,0.00976616307480114,"ENSG00000126214.24"
431.014408554441,-0.370834087801266,0.11767022301578,-3.15146923577715,0.00162451275074052,0.00978481993176485,"ENSG00000152284.7"
474.827242491623,0.411413756769973,0.130549314425545,3.1514049581977,0.00162487034426092,0.00978481993176485,"ENSG00000185803.14"
9549.60417919399,0.465237967087524,0.147697978737938,3.14992778549124,0.00163310824355923,0.00983095396917568,"ENSG00000198959.14"
65.1899200439144,-0.870465123696073,0.276454728751409,-3.14867149362023,0.0016401445601758,0.00986982471557771,"ENSG00000185875.15"
2150.90256381119,0.4313787756865,0.137008821149465,3.14854745896911,0.00164084077208835,0.00987052892267194,"ENSG00000048471.16"
133.810258754392,-0.641212964389224,0.203673047120266,-3.14824653264305,0.00164253101513002,0.00987721014814599,"ENSG00000134780.12"
529.932717431905,-0.339467338047654,0.107837066735894,-3.1479652435192,0.00164411240857619,0.00988323233402305,"ENSG00000132205.13"
114.025778707853,0.613296530501097,0.194886087412156,3.14694875680921,0.00164983873267052,0.00991415785690089,"ENSG00000126106.15"
1771.15461936401,0.292273126338025,0.0928804093584759,3.14676828361064,0.00165085733525089,0.0099165700017866,"ENSG00000140299.16"
90.7788390673722,0.67778227254648,0.215396578969997,3.14667148284138,0.00165140392354597,0.0099165700017866,"ENSG00000279059.1"
1201.61399415007,-0.398426088291477,0.126638881580517,-3.14615924681992,0.00165429905182005,0.00993045594967144,"ENSG00000130707.20"
218.617195706078,-0.567950236197386,0.180569281298068,-3.14533143242601,0.00165898768448729,0.00995509440810999,"ENSG00000119943.15"
313.762426934678,-0.474541026793914,0.150896994994271,-3.14480104002024,0.00166199818111363,0.00996964906812336,"ENSG00000232931.7"
978.641478532825,0.381090386102814,0.121201195843637,3.14427909271179,0.00166496564973957,0.00998393546898724,"ENSG00000090238.14"
1722.97656858246,-0.542792173381982,0.172656022671548,-3.14377781315259,0.00166782020264931,0.0099975349607983,"ENSG00000164096.15"
325.33086687727,-0.391224667026374,0.124592712874415,-3.14002848160723,0.00168931409887649,0.0101228167626769,"ENSG00000112699.13"
124.672061265144,-0.745366022038885,0.23738481540575,-3.13990606671648,0.00169002014651338,0.0101234879918738,"ENSG00000259807.3"
1949.08005825774,0.312292177507342,0.0994670280419092,3.13965525717488,0.00169146757890256,0.0101285982008635,"ENSG00000127314.20"
201.919417724802,1.65280596629227,0.526472361847269,3.13939740443916,0.0016929568465855,0.0101339552439446,"ENSG00000084674.16"
46.4804004808644,-0.916162655930648,0.291872151354335,-3.13891767912595,0.00169573078292363,0.0101469957874243,"ENSG00000290854.2"
635.528733973088,0.358733067601206,0.114313482009323,3.13815187233951,0.00170016760554871,0.0101699741431243,"ENSG00000103005.15"
3661.40937978601,-0.375127697354322,0.11954524778735,-3.13795574727996,0.00170130560325438,0.0101732105581267,"ENSG00000108175.21"
14.5160507842653,-1.60395433149842,0.5111771144723,-3.1377663163857,0.00170240542378987,0.0101762164967474,"ENSG00000159713.13"
38.4049101885082,-1.09079656058764,0.347663982267872,-3.13750234773295,0.00170393909512839,0.010181812783723,"ENSG00000077616.12"
522.421284837841,0.351002118298473,0.111898935075025,3.13677800475165,0.00170815409520334,0.0102034216931144,"ENSG00000075234.19"
2619.25053711007,-0.258799389446481,0.0825431576905044,-3.13532213556512,0.00171665491653969,0.0102506072486578,"ENSG00000010322.18"
7998.68604059446,0.296657438220897,0.0946306649777993,3.13489753337878,0.00171914148734584,0.01026185962429,"ENSG00000197894.14"
6.63839387881911,-3.21682690141195,1.02664177893094,-3.13334891237497,0.00172823867648361,0.0103125502537233,"ENSG00000132854.21"
378.873059614539,0.371303024666227,0.118542612298671,3.13223251509524,0.00173482425603441,0.010348223651151,"ENSG00000131148.11"
348.540694986431,-0.471952366548336,0.150781885312254,-3.1300335950235,0.00174786312685435,0.010422352487002,"ENSG00000168769.16"
493.271871532067,0.416198862937251,0.132983667179311,3.12969909587515,0.00174985447396888,0.0104305771057635,"ENSG00000219201.4"
40.1154126301083,1.12934686837552,0.360935018430016,3.12894790117046,0.0017543341062082,0.0104536230202798,"ENSG00000111846.22"
26.2317139402862,-1.41998434663201,0.453876517851521,-3.12856975583067,0.00175659310434975,0.0104634252654067,"ENSG00000055813.8"
44.6501950518704,-0.938181431795061,0.299902254619565,-3.12829069252971,0.00175826191215652,0.0104697063266847,"ENSG00000236255.3"
50.1333012070622,-0.861966526266499,0.275563098960112,-3.12801869887255,0.00175988984582252,0.0104757396969988,"ENSG00000247746.7"
769.558973565361,-0.332496348335363,0.106317434801132,-3.12739250111988,0.00176364302721175,0.0104944149684855,"ENSG00000104320.17"
5896.43342879097,0.265732587177294,0.0849755721011346,3.12716443804615,0.00176501177402055,0.0104988937706311,"ENSG00000118985.18"
360.648063950462,-0.422507491447688,0.135124071894417,-3.12681142245201,0.00176713236362845,0.0105078401050091,"ENSG00000184922.17"
231.799127261619,-0.563369148773511,0.180229429784163,-3.12584437207722,0.00177295350594394,0.0105387769962667,"ENSG00000108641.21"
4061.10545066113,-0.382359029795374,0.122329924336533,-3.1256377527341,0.00177419953064762,0.0105425064160728,"ENSG00000163820.18"
9.27611949218033,2.37811530556595,0.760956550836389,3.12516569172326,0.00177704933118119,0.0105522644024091,"ENSG00000281969.1"
222.632240787992,0.480064590482117,0.153612774438154,3.12516060098501,0.00177708008654584,0.0105522644024091,"ENSG00000076344.18"
31.61634578228,-1.10308472449706,0.353013763717093,-3.12476406835254,0.00177947721668681,0.0105628180866515,"ENSG00000116299.19"
30.0367306062451,-1.2207938986751,0.390875952920794,-3.12322589699571,0.00178880396788735,0.0106144837119555,"ENSG00000184916.11"
17677.2954968295,0.257251684763328,0.082375279026929,3.12292337946717,0.00179064357183781,0.0106217012708876,"ENSG00000050165.21"
193.972509413709,-0.588971639671739,0.188654137079184,-3.12196514102699,0.00179648208718795,0.0106526262108062,"ENSG00000118707.13"
1606.19629028456,0.301938697576834,0.0967400341690126,3.12113490728484,0.00180155481599992,0.0106789903214854,"ENSG00000117899.13"
4880.32800829,0.488414938954986,0.156530289800644,3.12025831918557,0.00180692505526336,0.0107070990235738,"ENSG00000145012.17"
34.2805051179461,-1.10986897970321,0.355885173431111,-3.11861539215837,0.00181702976053372,0.0107632329436968,"ENSG00000258947.9"
1802.60420149465,-0.458130559397634,0.146908339045821,-3.11847892620133,0.00181787141615152,0.0107644769541537,"ENSG00000155760.3"
248.917159205105,-0.437583132791727,0.140367286408905,-3.11741534645758,0.00182444334583139,0.0107996399790408,"ENSG00000111224.16"
21.0637042068154,1.32583817798326,0.42532958576772,3.11720186497284,0.0018257650901248,0.0108037113423288,"ENSG00000235314.2"
402.763610354176,1.33972047473876,0.429800667359791,3.117073975172,0.00182655732545999,0.0108046476711173,"ENSG00000069535.16"
1236.69762578817,0.334918609461883,0.107462332626499,3.11661399186206,0.00182940938312492,0.010817763604169,"ENSG00000130202.12"
670.189810590064,0.373910122028442,0.119989060599412,3.11620176173188,0.00183196883069838,0.0108291407605834,"ENSG00000167962.15"
683.544585346474,0.36165629792446,0.116094892247735,3.1151783762607,0.0018383370394157,0.0108630165831215,"ENSG00000120675.8"
954.579920372765,0.409962708750788,0.131641764951773,3.11422981073657,0.00184425782445077,0.0108904510894976,"ENSG00000180628.17"
17.0416023884173,1.5699586968666,0.504108387162639,3.11432766612568,0.0018436462182167,0.0108904510894976,"ENSG00000264745.2"
1675.1237225302,-0.316630583914324,0.101717328955502,-3.11284799911371,0.00185291421439601,0.0109377776382878,"ENSG00000100823.14"
736.950368405357,0.334969299818741,0.107642263815477,3.11187527970384,0.00185903020753892,0.0109700806083374,"ENSG00000159593.17"
39.264317223735,1.05480551064483,0.338990864799083,3.11160453031679,0.00186073584629517,0.0109763448572386,"ENSG00000127561.18"
3819.08137141675,0.290006041870275,0.0932061035425593,3.11144904515673,0.0018617160052458,0.010978326699446,"ENSG00000111077.20"
98.8407307992227,-0.691124716596087,0.222132072935443,-3.11132340081724,0.00186250839788923,0.0109792003171319,"ENSG00000085563.17"
38.3125437415131,1.00457827768013,0.32291299032658,3.11098750367442,0.00186462829923943,0.0109878960842456,"ENSG00000099840.15"
291.633622539734,0.538316879736013,0.173094904831937,3.10995219794992,0.00187117623426361,0.0110226703713517,"ENSG00000157036.15"
556.314194594627,-0.342917761170279,0.110293705101616,-3.10913266404769,0.00187637446118927,0.0110494725527255,"ENSG00000223768.5"
809.294231807152,0.474674811755909,0.152688168475506,3.10878581160044,0.00187857850635793,0.011058630364543,"ENSG00000142794.21"
1454.13388253467,0.380519326409143,0.122429694083496,3.10806401386279,0.00188317273592573,0.0110818472947673,"ENSG00000104219.15"
607.194127010061,0.576843385440765,0.185690621374205,3.10647560534739,0.00189331929441233,0.0111377105334397,"ENSG00000173641.20"
2703.68651004878,0.321643133703523,0.103565539491028,3.10569650179235,0.00189831444495498,0.0111632418119126,"ENSG00000173402.15"
338.243788411275,0.47152689583509,0.151841716990779,3.10538437775782,0.00190031899300979,0.0111711749840886,"ENSG00000109016.20"
2054.19314508709,0.262277128313598,0.0844836570286745,3.10447177049377,0.00190619116982622,0.0112018310055788,"ENSG00000198832.12"
2110.87138776339,0.281331945370248,0.0906319632586642,3.10411399306583,0.00190849783452742,0.0112115201985579,"ENSG00000134108.16"
163.50697758463,-0.640846181592519,0.206595722769415,-3.10193344277401,0.00192261180063489,0.0112905411117918,"ENSG00000153132.15"
5218.21558634775,0.231295952546561,0.0745820397567478,3.10122857059075,0.00192719465918651,0.011313555419172,"ENSG00000108424.13"
20.1073466532126,-1.37258158664075,0.442724319734514,-3.10030763040946,0.00193319743879272,0.011344886622557,"ENSG00000124466.9"
525.880502444651,0.405082006753443,0.130749536632878,3.09815252264214,0.00194731179977365,0.0114237823379493,"ENSG00000131844.19"
1581.26153626961,-0.438425618712563,0.141690352624214,-3.09425172986434,0.00197309995729487,0.0115710837825944,"ENSG00000151892.18"
439.234918922885,0.380389050605099,0.123032715749629,3.09177155269164,0.00198965905421569,0.0116641794296332,"ENSG00000096092.8"
1184.43716551635,0.290023929949034,0.0938377839337089,3.09069457729223,0.00199688920553207,0.0117025398351711,"ENSG00000158828.10"
408.909456769769,-0.393706059590057,0.127412805689934,-3.09000384583134,0.0020015390362629,0.0117257573929159,"ENSG00000105483.20"
365.703109251481,-0.536223452666557,0.17360470722298,-3.0887610206204,0.00200993045622551,0.0117708710773179,"ENSG00000125347.17"
32.3749807380719,-1.06723063691391,0.345573044385294,-3.08829248766292,0.00201310231067267,0.0117853966260679,"ENSG00000171817.19"
1327.22690435606,0.30415994007347,0.098494926347594,3.08807723760382,0.00201456104069402,0.0117898864201605,"ENSG00000144642.24"
25.5936401673057,-1.24278369653004,0.402573984229974,-3.08709391369931,0.00202123728246202,0.0118248972769371,"ENSG00000197208.8"
25.4304595438976,1.20571582101827,0.39085704004373,3.08480006112559,0.00203689030670974,0.0119123831870101,"ENSG00000272356.1"
5.60164785550951,-3.02910850224152,0.982580086913895,-3.08281079841074,0.00205055480959677,0.0119881835557969,"ENSG00000173110.8"
962.758144179033,0.303224025550634,0.0983712398940154,3.08244590469049,0.00205307042143953,0.0119987743903198,"ENSG00000242802.11"
1320.06370126778,0.318208080723508,0.103251982076405,3.0818592953309,0.00205712049707526,0.0120183227669375,"ENSG00000115548.19"
1325.19520039553,0.285206292496096,0.0925568866193901,3.0814162285829,0.00206018438140654,0.012032098090449,"ENSG00000055130.20"
2356.84903211275,-0.340473205780934,0.110503248070927,-3.08111491494259,0.00206227040910391,0.0120401549544189,"ENSG00000106538.12"
37.6439836396485,-1.05291619283226,0.341828653921997,-3.08024555797633,0.00206829992891471,0.0120712217084125,"ENSG00000185760.19"
